SKU,Item ID,Product Name,Lifecycle Status,Publish Status,Status Change Reason,Product Category,Price,Currency,Buy Box Item Price,Buy Box Shipping Price,MSRP,Product Tax Code,Ship Methods,Shipping Weight,Shipping Weight Unit,Fulfillment Lag Time,Fulfillment Type,WFS Sales Restriction,WPID,GTIN,UPC,Item Page URL,Primary Image URL,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Searchable?,Competitor URL,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Repricer Strategy,Minimum Seller Allowed Price,Maximum Seller Allowed Price,Repricer Status
887167668140,10778912896,Estee Lauder High Powered Eyes Turbo Lash Mascara Gift Set,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",18.0,USD,50.61,0.0,,2048134,NETWORK_GEO,0.8,"""LB""",,Seller Fulfilled,,2BCAV9X9A4KO,887167668140,887167668140,http://www.walmart.com/ip/Estee-Lauder-High-Powered-Eyes-Set/10778912896,https://i5.walmartimages.com/asr/f3ff7f10-10c4-473a-86cd-b03f1e48fd41.9924ab778420b846d868d39144519de0.jpeg,All Mascara,"[""Home Page"",""Beauty"",""Makeup"",""Eye Makeup"",""Mascara"",""All Mascara""]",Estee Lauder,09-09-24,12-31-49,08-30-24,09-12-24,0,,Y,https://www.amazon.com/dp/B0CMDDVCH6?psc=1&th=1&vs=1,36.0,0.0,12-16-24,,,,
P23,135782404,"5 x Estée Lauder Advanced Night Repair Synchronized Recovery Complex II, 0.23oz/7ml x 5 = 1.2oz/35ml",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",21.2,USD,21.2,0.0,0,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,2COMWIVMZ501,890930218596,890930218596,http://www.walmart.com/ip/5-x-Este-Lauder-Advanced-Night-Repair-Synchronized-Recovery-Complex-II-0-23oz-7ml-x-5-1-2oz-35ml/135782404,https://i5.walmartimages.com/asr/9dc9da9f-e3ce-4a40-bc02-f5d59da440f6.f65abd461dba02420ed53b4b58dd4ae7.jpeg,Premium Face Treatments and Serums,"[""Home Page"",""Premium Beauty"",""Premium Skincare"",""Premium Face Treatments and Serums""]",Estee Lauder,08-27-24,12-31-49,11-03-20,11-12-24,10,4.4,Y,https://www.ebay.com/itm/384984344226,23.67,0.0,09-09-24,,,,
717334208865,888015777,Origins Smoothing Ginger Body Scrub 6.7 oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",29.0,USD,28.79,0.0,42.07,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,14HRB6QUFNOJ,717334208865,717334208865,http://www.walmart.com/ip/Origins-Smoothing-Ginger-Body-Scrub-6-7-oz/888015777,https://i5.walmartimages.com/asr/afb504fc-0c1c-4b47-9547-3716bc59ecaa.2ceabc0d6bd7d78d28b43a4912d97117.jpeg,Premium Body Washes & Shower Gels,"[""Home Page"",""Premium Beauty"",""Premium Bath & Body"",""Premium Body Washes & Shower Gels""]",Origins,03-10-24,12-31-49,10-24-19,06-12-24,0,0.0,Y,https://www.amazon.com/dp/B06XR4DTQ7?psc=1&th=1&vs=1,25.94,0.0,11-12-24,,,,
7612491290407,13808974864,La Colline Moisture Boost++ Set,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",276.0,USD,276,0.0,,2048134,NETWORK_GEO,2.0,"""LB""",,Seller Fulfilled,,44R5F4WHKK7Q,7612491290407,,http://www.walmart.com/ip/La-Colline-Moisture-Boost-Set/13808974864,https://i5.walmartimages.com/asr/8c0cbb69-6a69-47d5-8f3a-fd15e7e15af5.0c20b25f61f5888f9ea383ced2ed051f.png,Skin Care Sets,"[""Home Page"",""Beauty"",""Skin Care"",""Skin Care Sets""]",La Colline,04-11-24,12-31-49,04-11-24,04-11-24,0,,Y,,,,,,,,
773602396191,277611146,MAC 'Tendertalk' Lip Balm - Pretty Me Up,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",26.5,USD,26.5,0.0,,2049930,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,4Y9DZ4UNCPIH,773602396191,773602396191,http://www.walmart.com/ip/MAC-Tendertalk-Lip-Balm-Pretty-Me-Up/277611146,https://i5.walmartimages.com/asr/ed65a115-f8f0-407b-9e85-693d19855082.7ae8b1645ba910ab7503f1acf7e8f623.jpeg,Untinted Lip Balm,"[""Home Page"",""Beauty"",""Skin Care"",""Lip Balms & Conditioners"",""Untinted Lip Balm""]",M.A.C,08-27-24,12-31-49,07-16-21,12-15-24,0,0.0,Y,https://www.amazon.com/dp/B01MDUFIAR?psc=1&th=1&vs=1,15.9,0.0,12-16-24,,,,
originsfeelgoodgiftset,5269872827,Origins by Origins Feel Good Gift Set,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",29.0,USD,28.99,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,4JRXJPUI96QP,717334269590,717334269590,http://www.walmart.com/ip/Origins-by-Origins-Feel-Good-Gift-Set/5269872827,https://i5.walmartimages.com/asr/4d5f7013-b3a8-450a-992f-83e860aaf9fc.fc1c7ad144c2a2db973361249df6cdd5.webp,All Body Wash,"[""Home Page"",""Personal Care"",""Bath & Body"",""Body Wash"",""All Body Wash""]",Origins,10-12-24,12-31-49,11-12-23,10-12-24,0,,Y,,,,,,,,
18084049891,5449406481,AVEDA HAND RELIEF ICONIC AROMA TRIO - GIFT BOX,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",25.0,USD,32,0.0,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,1PAO1PVFL3JS,18084043301,18084043301,http://www.walmart.com/ip/AVEDA-HAND-RELIEF-ICONIC-AROMA-TRIO-GIFT-BOX/5449406481,https://i5.walmartimages.com/asr/2f12a130-3eda-424e-a386-6380cd879404.e56db07dcfbc342b618d717956d112a9.jpeg,Skin Care Sets,"[""Home Page"",""Beauty"",""Skin Care"",""Skin Care Sets""]",Aveda,07-16-24,12-31-49,02-23-24,11-27-24,1,5.0,Y,https://www.amazon.com/dp/B0CLDS63BS?psc=1&th=1&vs=1,51.52,0.0,12-16-24,,,,
20714977115,582684958,"Clinique Even Better Makeup Broad Spectrum SPF 15 - WN 76 Toasted Wheat (Medium, Warm-Neutral Undertones)",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",20.53,USD,19.75,0.0,57.83,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,,21LT9FNFXCB8,20714977115,20714977115,http://www.walmart.com/ip/Clinique-258265-30-ml-Even-Better-Makeup-44-SPF15-WN-76-Toasted-Wheat/582684958,https://i5.walmartimages.com/asr/515b1e19-b4c7-4606-8e02-9908b5dcb1b9.8b85b623de29cc916c70db671154b8df.jpeg,Foundation with SPF,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Foundation"",""Foundation with SPF""]",Clinique,10-10-24,12-31-49,11-12-20,07-12-24,2,5.0,Y,https://www.amazon.com/dp/B0745WRBKW?psc=1&th=1&vs=1,38.8,0.0,03-16-24,,,,
22548430125,494485877,Lab Series All-in-One Defense Lotion Broad Spectrum SPF 35 3.4 oz / 100 ml New,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",44.9,USD,57.0,0.0,61,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,368O8PDESWHL,22548430125,22548430125,http://www.walmart.com/ip/Lab-Series-All-in-One-Defense-Lotion-Broad-Spectrum-SPF-35-3-4-oz-100-ml-New/494485877,https://i5.walmartimages.com/asr/f2285692-3f71-4a62-aa94-9fcb832d37a1.2040ac569b4e3d94d770f2fd73d60e8c.jpeg,Body Lotions,"[""Home Page"",""Personal Care"",""Bath & Body"",""Body Lotions""]",Lab Series,09-24-24,12-31-49,06-01-22,10-12-24,1,5.0,Y,https://www.amazon.com/dp/B09FVHRFMK?psc=1&th=1&vs=1,51.85,0.0,12-15-24,,,,
888066141284,5014554504,Tom Ford Soleil Neige Shimmering Body Oil  1.5oz/45ml New With Box,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",29.89,USD,28,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,2E3AH6H0UJRL,888066141284,888066141284,http://www.walmart.com/ip/Tom-Ford-Soleil-Neige-Shimmering-Body-Oil-1-5oz-45ml-New-With-Box/5014554504,https://i5.walmartimages.com/asr/edf6530e-d99d-4201-8183-8262b28c9dba.06835b4447c1d4e0c1d929aac149b28b.jpeg,Body Oils,"[""Home Page"",""Personal Care"",""Bath & Body"",""Body Oils""]",Tom Ford,07-16-24,12-31-49,04-08-23,07-12-24,0,,Y,https://www.ebay.com/itm/116294745821,31.34,0.0,08-09-24,,,,
KATZBURTBEEHANDCREAM1OZ,997164167,"Burts Bees Orange Blossom and Pistachio Hand Cream with Shea Butter, 1 Ounce",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",18.53,USD,7.91,0.0,14.48,2048134,NETWORK_GEO,0.1,"""LB""",,Seller Fulfilled,,37DTBMP5NPGI,792850903791,792850903791,http://www.walmart.com/ip/Burts-Bees-Orange-Blossom-and-Pistachio-Hand-Cream-with-Shea-Butter-1-Ounce/997164167,https://i5.walmartimages.com/asr/3ac8b338-10e7-4799-aa79-40e528f3f37a.babdf1c05c7187f40d5fb35562334629.jpeg,Dermatologist Recommended Body Lotions Dry Skin,"[""Home Page"",""Beauty"",""Dermatologist Recommended"",""Dermatologist Recommended Skin Concerns"",""Dermatologist Recommended Dry Skin"",""Dermatologist Recommended Body Lotions Dry Skin""]",Burt's Bees,06-10-24,12-31-49,12-13-18,12-18-24,135,4.3,Y,https://www.amazon.com/dp/B07HFCWKPC?psc=1&th=1&vs=1,12.0,0.0,12-16-24,,,,
192333034736,1124067657,Clinique Even Better Clinical - CN 18 Cream Whip,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",33.98,USD,33.5,0.0,26.25,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,26RYD3XRXYMO,192333034736,192333034736,http://www.walmart.com/ip/Clinique-Even-Better-Clinical-CN-18-Cream-Whip/1124067657,https://i5.walmartimages.com/asr/879e1a4d-ad23-4a99-ad20-83336c63a4fc.13ab95a234d68e10e0caa9555e0e910b.jpeg,Clinique Moisturiser,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Clinique"",""Clinique Moisturiser""]",Clinique,10-10-24,12-31-49,11-10-22,11-14-24,4,5.0,Y,https://www.amazon.com/dp/B09SQYQ382?psc=1&th=1&vs=1,48.0,0.0,12-16-24,,,,
192333074671,2570823510,"Clinique Superbalanced Makeup by Clinique, 1oz Foundation - CN 73 Honeyed Beige",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",22.88,USD,21.6,0.0,34,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,543L5BSDSQ91,192333074671,192333074671,http://www.walmart.com/ip/Clinique-Superbalanced-Makeup-by-Clinique-1oz-Foundation-CN-73-Honeyed-Beige/2570823510,https://i5.walmartimages.com/asr/2cd0dee7-0536-41a1-9dae-1b6196cf572c.4f871179c01ecee22dad5761b53650a3.jpeg,Clinique Makeup,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Clinique"",""Clinique Makeup""]",Clinique,10-10-24,12-31-49,03-02-23,06-12-24,0,,Y,https://www.amazon.com/dp/B08JHK5831?psc=1&th=1&vs=1,42.0,0.0,12-16-24,,,,
651986504428,812952198,Too Faced Lip Injection Power Plumping Lip Gloss Stars Are Aligned,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",22.94,USD,22.94,0.0,28,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,6I3CETM9S4NJ,651986504428,651986504428,http://www.walmart.com/ip/Too-Faced-Lip-Injection-Power-Plumping-Lip-Gloss-Stars-Are-Aligned/812952198,https://i5.walmartimages.com/asr/e0165c82-8ba6-417f-971c-d1bd60afeedd.d15fab8b13be9e540a2900c4673a4920.jpeg,All Lip Gloss,"[""Home Page"",""Beauty"",""Makeup"",""Lip Makeup"",""Lip Gloss"",""All Lip Gloss""]",Too Faced,08-22-24,12-31-49,04-11-21,10-29-24,22,4.5,Y,https://www.amazon.com/dp/B08K3YYRR9?psc=1&th=1&vs=1,28.0,0.0,12-16-24,,,,
716170249063,945775394,Bobbi Brown Sheer Finish Pressed Powder - Soft Honey,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",32.0,USD,26.99,0.0,45.99,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,4XVQOPJ5AYX3,716170249063,716170249063,http://www.walmart.com/ip/Bobbi-Brown-Sheer-Finish-Pressed-Powder-Soft-Honey/945775394,https://i5.walmartimages.com/asr/7ee1157f-7ce4-47fa-a8b8-8b6585b70ec7.0f9bc2c5ac81ff533ea9459a9f5815f1.jpeg,Powder Foundation,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Foundation"",""Powder Foundation""]",Bobbi Brown,09-09-24,12-31-49,04-15-21,12-15-24,0,0.0,Y,https://www.amazon.com/dp/B08W3SFB86?psc=1&th=1&vs=1,29.99,0.0,07-12-24,,,,
716170291475,1365524707,Bobbi Brown Highlighting Powder Copper Glow,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",23.94,USD,22.49,,39.95,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,6UI1RNS1HEQO,716170291475,716170291475,http://www.walmart.com/ip/Bobbi-Brown-Highlighting-Powder-Copper-Glow/1365524707,https://i5.walmartimages.com/asr/e428bc1c-eb74-40b8-9193-7aa2c1e65364.f19c49fc2e1813d0ea25a7977434ffdb.jpeg,Bobbi Brown,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Bobbi Brown""]",Bobbi Brown,09-09-24,12-31-49,07-25-23,11-20-24,0,,Y,https://www.amazon.com/dp/B0BKT795M9?psc=1&th=1&vs=1,21.66,0.0,12-15-24,,,,
887167452916,450330590,Estee Lauder Pure Color Desire Rouge Excess Matte Lipstick,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",26.0,USD,26.0,0.0,44.00,2048134,NETWORK_GEO,0.2,"""LB""",,Seller Fulfilled,,7E9WWIU2K54Z,887167452916,887167452916,http://www.walmart.com/ip/Estee-Lauder-Desire-Matte-Lipstick-314-Lead-On-Matte-0-14oz-4-0g-New-With-Box/450330590,https://i5.walmartimages.com/asr/40fba1a4-7b54-4acd-9fa5-e17fc0cf8be0.b2672cacadb4e340c48166f3fc487807.jpeg,Estee Lauder Lipstick,"[""Home Page"",""Premium Beauty"",""Featured Brands"",""Estee Lauder"",""Estee Lauder Lipstick""]",Estee Lauder,09-27-24,12-31-49,11-05-21,10-29-24,0,,Y,https://www.amazon.com/dp/B0845RK6V4?psc=1&th=1&vs=1,15.99,0.0,09-21-24,,,,
KATZBBHIVEBBEESWAXLIPBALMSET,288757426,"Burt's Bees Hive Favorites Beeswax Skin Care Holiday Gift Set, 2Ct",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",14.49,USD,7.68,,15.5,2048134,NETWORK_GEO,0.15,"""LB""",,Seller Fulfilled,,1LISVH7FNERW,792850909878,792850909878,http://www.walmart.com/ip/Burt-s-Bees-Hive-Favorites-Beeswax-Skin-Care-Holiday-Gift-Set/288757426,https://i5.walmartimages.com/asr/76baa0b9-775b-4ab8-9b35-445a2d86dfe4.1873147a0967a1a7be2706f80be08822.jpeg,All Giftsets,"[""Home Page"",""Personal Care"",""Personal Care Gift Sets"",""All Giftsets""]",Burt's Bees,05-10-24,12-30-49,07-05-20,12-14-24,75,4.9,Y,,,,,,,,
3614273074612,481857625,Lancome Teint Idole Ultra Wear Camouflage 320 Bisque (W) Concealer 12 ml,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",24.35,USD,19.75,0.0,26.65,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,42EJ14NZ45O5,3605971282102,,http://www.walmart.com/ip/Lancome-Teint-Idole-Ultra-Wear-Camouflage-320-Bisque-W-Concealer-12-ml/481857625,https://i5.walmartimages.com/asr/0c63fa52-a6e3-4150-bb3c-a3fdc895a40a.e166df87cbf04d3d102a1e07f540059b.jpeg,Premium Concealer,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Concealer""]",Lancome,07-31-24,12-31-49,01-06-17,12-18-24,0,,Y,https://www.ebay.com/itm/126545168773,19.85,-1.0,09-09-24,Competitive price (by Success Hub),19.48,24.35,Price Adjusted
887167371354,328305574,Estee Lauder Double Wear Maximum Cover SPF15 - 2N1 Desert Beige 25 - 30 ml / 1 oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",44.41,USD,48.1,0.0,82.03,2048134,NETWORK_GEO,0.8,"""LB""",,Seller Fulfilled,,3U3KAHPYFNHV,887167371354,887167371354,http://www.walmart.com/ip/Estee-Lauder-Double-Wear-Maximum-Cover-SPF15-2N1-Desert-Beige-25-30-ml-1-oz/328305574,https://i5.walmartimages.com/asr/1cce66d6-6877-430d-a69d-766e54fa1641.27a00afa45845bff7b87df55a519d522.jpeg,Premium Foundation,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Foundation""]",Estee Lauder,09-08-24,12-31-49,11-21-18,12-13-24,0,,Y,https://www.amazon.com/dp/B079LBNTY8?psc=1&th=1&vs=1,46.75,0.0,12-15-24,Competitive price (by Success Hub),33.29,63.24,Price Adjusted
KATZBURTBEESFACESCRUBFORMEN,855104945,"Burts Bees Cooling Face Scrub , 4 oz Scrub",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",14.0,USD,10.99,0.0,8.99,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,"IA,MN,LA,GA,AL",4M2YL4GQ9DMD,792850908970,792850908970,http://www.walmart.com/ip/Burts-Bees-Cooling-Face-Scrub-4-oz-Scrub/855104945,https://i5.walmartimages.com/asr/6235acfb-d5c0-42a1-85fa-c5f711244cfd.78ce891c3972f4215d2960f051242e78.jpeg,Burt's Bees Skin Care,"[""Home Page"",""Beauty"",""Beauty by Top Brands"",""Burt's Bees"",""Burt's Bees Skin Care""]",Burt's Bees,10-14-24,12-31-49,05-31-21,06-12-24,40,4.7,Y,https://www.amazon.com/dp/B0975BTC14?psc=1&th=1&vs=1,13.5,0.0,12-13-24,,,,
18084832899,11585809408,Pure Abundance Volumizing Hairspray by Aveda for Unisex - 6.7 oz Hair Spray,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",24.99,USD,24.99,,,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,4VHOAZU1TMW1,843711253699,843711253699,http://www.walmart.com/ip/Pure-Abundance-Volumizing-Hairspray-by-Aveda-for-Unisex-6-7-oz-Hair-Spray/11585809408,https://i5.walmartimages.com/asr/43ede538-8226-4079-a7c9-01e3717422db.e13ee2fd465bfcdcb47c50a891d06936.jpeg,Hair Spray,"[""Home Page"",""Beauty"",""Hair Care"",""Hair Styling Products"",""Hair Spray""]",Aveda,10-30-24,12-31-49,12-09-24,12-16-24,0,,Y,https://www.amazon.com/dp/B000EM795I?psc=1&th=1&vs=1,22.5,0.0,06-12-24,,,,
18084844601,156312257,Aveda Be Curly Shampoo 250ml/8.5oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",25.69,USD,25.25,0.0,41.25,2048134,NETWORK_GEO,1.0,"""LB""",,Seller Fulfilled,,24TVYRUHYNQG,87500743446,87500743446,http://www.walmart.com/ip/Aveda-Be-Curly-Shampoo-250ml-8-5oz/156312257,https://i5.walmartimages.com/asr/78c44556-e405-4a73-b92c-47195172245e.da608773fc80e9f1807d1be8e23466fb.jpeg,Premium Shampoos,"[""Home Page"",""Premium Beauty"",""Premium Hair Care & Hair Tools"",""Premium Shampoos""]",Aveda,08-28-24,12-31-49,09-08-17,12-18-24,1,5.0,Y,https://www.amazon.com/dp/B002B5DRKW?psc=1&th=1&vs=1,32.29,0.0,12-16-24,,,,
20714222857,459952755,"Clinique Dramatically Different Moisturizing Gel 125ml, 4.2 Ounce",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",15.99,USD,15.99,0.0,25.99,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,6MZFULWSRIKO,601825527804,601825527804,http://www.walmart.com/ip/Clinique-Dramatically-Different-Moisturizing-Gel-125ml-4-2-Ounce/459952755,https://i5.walmartimages.com/asr/a5d5ccb0-9963-449e-b815-f5c4696a5ecf.78ef641604553a97f6cbf73800247db2.jpeg,Premium Face Moisturizers,"[""Home Page"",""Premium Beauty"",""Premium Skincare"",""Premium Face Moisturizers""]",Clinique,05-07-24,12-31-49,06-28-17,12-18-24,16,4.0,Y,https://www.amazon.com/dp/B000OUTTP8?psc=1&th=1&vs=1,34.0,0.0,11-16-24,Competitive price (by Success Hub),15.99,24.99,Min. Allowed Seller Price Reached
20714653651,52076433,"Clinique Anti-Blemish Solutions Clinical Clearing Gel All Skin Types, 1 oz",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",19.71,USD,15.49,0.0,33,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,3O8KQHM8RA04,20714653651,20714653651,http://www.walmart.com/ip/Clinique-Anti-Blemish-Solutions-Clinical-Clearing-Gel-All-Skin-Types-1-oz/52076433,https://i5.walmartimages.com/asr/0fefc193-8ea6-4a13-b0e0-e79e186ef7ea.2343e68e11a6774ce2448e3757b9abf7.jpeg,Premium Face Treatments and Serums,"[""Home Page"",""Premium Beauty"",""Premium Skincare"",""Premium Face Treatments and Serums""]",Clinique,03-10-24,12-31-49,05-22-16,12-18-24,9,4.0,Y,https://www.amazon.com/dp/B01CGRQ576?psc=1&th=1&vs=1,17.0,0.0,12-16-24,,,,
4973167057742,5356070510,Kanebo Allie Gel UV EX SPF 50+ 90g,ACTIVE,PUBLISHED,,Food & Beverage,21.99,USD,21.99,0.0,,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,68X2BZVDZ4A0,37403999891,37403999891,http://www.walmart.com/ip/Kanebo-Allie-Gel-UV-EX-SPF-50-90g/5356070510,https://i5.walmartimages.com/asr/a25bd600-b547-4ab7-bae6-7fcb273349e5.87752252ca4148054dc714198f1e9839.jpeg,Hair Gel,"[""Home Page"",""Beauty"",""Hair Care"",""Hair Styling Products"",""Hair Gel""]",Allie,07-16-24,12-31-49,01-19-24,12-18-24,0,,Y,https://www.amazon.com/dp/B0CD2YMRJY?psc=1&th=1&vs=1,20.25,0.0,12-16-24,,,,
20714324629,141408269,CLINIQUE Even Better Makeup Broad Spectrum SPF 15 CN 28 Ivory 1 oz,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",21.95,USD,20.39,0.0,36.40,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,,2V3ANLW2OUIP,20714324629,20714324629,http://www.walmart.com/ip/Even-Better-Makeup-SPF-15-03-Ivory-Dry-Combination-To-Combination-Oily-Skin-by-Clinique-for-Wom/141408269,https://i5.walmartimages.com/asr/495a0c50-672d-45f5-89bc-b830b6a4d34d.62a5d821ee25febaac2184fce607e6d7.jpeg,Premium Foundation,"[""Home Page"",""Premium Beauty"",""Premium Makeup"",""Premium Face"",""Premium Foundation""]",Clinique,10-10-24,12-31-49,08-25-16,12-17-24,3,5.0,Y,https://www.target.com/p/product/-/A-82550679,39.0,0.0,10-16-24,,,,
651986504299,577723177,Too Faced Melted Matte Liquified Long Wear Lipstick 0.23oz Bottomless New,ACTIVE,PUBLISHED,,Health & Beauty Electronics,16.49,USD,14.9,,40.99,2048134,NETWORK_GEO,0.5,"""LB""",,Seller Fulfilled,,3TNDXD2B3CPW,651986504299,651986504299,http://www.walmart.com/ip/Too-Faced-Melted-Matte-Liquified-Long-Wear-Lipstick-0-23oz-Bottomless-New/577723177,https://i5.walmartimages.com/asr/5fdcd9ba-605f-4330-bdec-20773324a681.cd082b0ced4db634176dddb67f2aaee1.jpeg,Lipstick,"[""Home Page"",""Beauty"",""Makeup"",""Lip Makeup"",""Lipstick""]",Too Faced,08-22-24,12-31-49,05-04-22,10-30-24,0,,Y,https://www.amazon.com/dp/B08FF68LPJ?psc=1&th=1&vs=1,11.65,0.0,05-17-24,Competitive price (by Success Hub),16.49,22.19,Min. Allowed Seller Price Reached
656089192909,14334915951,"Katz Beauty Revitalizing Eye Gel, 0.5 oz, Infused with Botanical Extracts",ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",19.96,USD,19.96,0.0,,2048134,NETWORK_GEO,0.6,"""LB""",,Seller Fulfilled,,5HUR0FK9ZOCO,656089192909,656089192909,http://www.walmart.com/ip/Katz-Beauty-Revitalizing-Eye-Gel-0-5-oz-Infused-with-Botanical-Extracts/14334915951,https://i5.walmartimages.com/asr/a460cf6c-23f7-4ed5-9b0a-70a0c6bd9efd.47b426b0ffd70181332d0d7db3d31bbb.jpeg,UNNAV,"[""UNNAV""]",Katz Beauty Central,11-21-24,12-31-49,11-21-24,11-21-24,0,,Y,https://www.amazon.com/dp/B0DNM545LB?psc=1&th=1&vs=1,29.0,0.0,10-12-24,,,,
773602429899,827849839,MAC Extra Dimension Skinfinish Powder - Double Gleam 0.31 oz Highlighter,ACTIVE,PUBLISHED,,"Beauty, Personal Care, & Hygiene",18.94,USD,18.94,0.0,67.32,2048134,NETWORK_GEO,0.3,"""LB""",,Seller Fulfilled,,2ZD5JD93DACN,773602429899,773602429899,http://www.walmart.com/ip/MAC-Extra-Dimension-Skinfinish-Powder-Double-Gleam-0-31-oz-Highlighter/827849839,https://i5.walmartimages.com/asr/6f50d045-baba-4eb5-a262-3518d1518df5.ae2ae27a669791edf62744df2a0997c2.jpeg,Liquid Highlighter,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Highlighter and Illuminator"",""Liquid Highlighter""]",Mac Group,06-29-24,12-31-49,11-26-20,12-14-24,1,5.0,Y,https://www.amazon.com/dp/B01N0DRLXS?psc=1&th=1&vs=1,23.99,0.0,12-16-24,Competitive price (by Success Hub),11.31,25.28,Price Adjusted
785364140653,766200532,"Mario Badescu Skincare Grab and Go Drying Lotion (1 fl oz) and Facial Spray with Aloe, Herbs and Rosewater (2 fl oz) Gift Set",ACTIVE,SYSTEM_PROBLEM,Business - Brand Management,"Beauty, Personal Care, & Hygiene",22.0,USD,,,,2048134,,1.0,"""LB""",,Seller Fulfilled,,2737YDKM7QZA,785364140653,785364140653,http://www.walmart.com/ip/Mario-Badescu-Skincare-Grab-and-Go-Drying-Lotion-1-fl-oz-and-Facial-Spray-with-Aloe-Herbs-and-Rosewater-2-fl-oz-Gift-Set/766200532,https://i5.walmartimages.com/asr/c623e17c-0b95-452a-addd-e190edb826e3.5752d4400cc230fb122ba1f33fb2921a.jpeg,Face Toner,"[""Home Page"",""Beauty"",""Skin Care"",""Face Cleansers"",""Face Toners"",""Face Toner""]",Mario Badescu Skin Care,09-09-24,12-31-49,11-23-21,09-09-24,0,,Y,,,,,,,,
